name,price,image_url,detail,sub_detail,stock,created_at,global_delivery,sales_quantity,discount,discount_percentage,series_category_id,hot_image_id
미니페이스키링 라이언,5500,https://t1.daumcdn.net/friends/prod/product/20200410182446685_8809681708128_AW_00_(1).jpg?type=thumb&opt=R255x255@2xa,"<div class=""get-content__IxDescription-sc-4qizrl-2 eZYtwF"">베이직한 페이스 키링이 돌아왔어요.<br>
프렌즈 친구들 그대로의 매력을 잘 나타내 주는 베이직 라인의 페이스 키링!<br>
무난하고 오랫동안 질리지 않게 사용할 수 있는 페이스 타입의 봉제 키링 입니다.</div>

<hr class=""get-content__IxSpace-sc-4qizrl-3 kXxgna"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182359812_8809681708128_BW_00_(2).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182403062_8809681708128_BW_01_(2).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182406908_8809681708128_BW_02_(2).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182416719_8809681708128_BW_03_(2).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182426894_8809681708128_BW_00_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182429921_8809681708128_BW_01_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182432738_8809681708128_BW_02_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182435234_8809681708128_BW_03_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182437861_8809681708128_BW_04_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410182440350_8809681708128_BW_05_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">
","<ul class=""get-content-detail__Ul-puczq5-10 iQElzN"">
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품명 및 모델명 : 미니페이스키링 라이언&nbsp;8809681708128</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">KC 인증필 유무 : CB063R3260-20047</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">치수 : 6*4*6cm, 17g</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">색상 : 오렌지&nbsp;외</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">재질 : 폴리에스터</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">사용연령 : 3세 이상</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">동일모델의 출시년월 : 2020.03</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조자 :&nbsp;토이스토리</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조국 : 중국</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">취급 시 주의사항<br>
	1) 포장은 반드시 부모님(보호자)께서 개봉해 주시고 분리 수거해 주십시오.<br>
	2) 제품 용도 이외에는 사용하지 마십시오.<br>
	3) 만11 세 미만의 어린이가 사용하기에는 부적절합니다.<br>
	4) 건조기 혹은 뜨거운 바람에 말리지 마십시오.<br>
	5) 물에 젖을 경우 그늘에서 말려 주십시오.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품질보증 기준 : 본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거 교환 및 보상을 받으실 수 있습니다.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">A/S 책임자와 전화번호 : 카카오프렌즈 고객센터 1577-6263</li>
</ul>
",20,2020-01-01,1,484,0,0,NULL,NULL
미니페이스키링 어피치,5500,https://t1.daumcdn.net/friends/prod/product/20200410181649789_8809681708135_AW_00.jpg?type=thumb&opt=R255x255@2xa,"<div class=""get-content__IxDescription-sc-4qizrl-2 eZYtwF"">베이직한 페이스 키링이 돌아왔어요.<br>
프렌즈 친구들 그대로의 매력을 잘 나타내 주는 베이직 라인의 페이스 키링!<br>
무난하고 오랫동안 질리지 않게 사용할 수 있는 페이스 타입의 봉제 키링 입니다.</div>

<hr class=""get-content__IxSpace-sc-4qizrl-3 kXxgna"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181546853_8809681708135_BW_00.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181549975_8809681708135_BW_01.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181553240_8809681708135_BW_02.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181558808_8809681708135_BW_00_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181632645_8809681708135_BW_01_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181636163_8809681708135_BW_02_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181639338_8809681708135_BW_03.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181641861_8809681708135_BW_04.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181644402_8809681708135_BW_05.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">
","<ul class=""get-content-detail__Ul-puczq5-10 iQElzN"">
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품명 및 모델명 : 미니페이스키링 어피치&nbsp;8809681708135</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">KC 인증필 유무 : CB063R3260-20047</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">치수 : 5.7*3*5.5cm, 15g</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">색상 : 핑크&nbsp;외</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">재질 : 폴리에스터</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">사용연령 : 3세 이상</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">동일모델의 출시년월 : 2020.03</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조자 :&nbsp;토이스토리</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조국 : 중국</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">취급 시 주의사항<br>
	1) 포장은 반드시 부모님(보호자)께서 개봉해 주시고 분리 수거해 주십시오.<br>
	2) 제품 용도 이외에는 사용하지 마십시오.<br>
	3) 만11 세 미만의 어린이가 사용하기에는 부적절합니다.<br>
	4) 건조기 혹은 뜨거운 바람에 말리지 마십시오.<br>
	5) 물에 젖을 경우 그늘에서 말려 주십시오.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품질보증 기준 : 본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거 교환 및 보상을 받으실 수 있습니다.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">A/S 책임자와 전화번호 : 카카오프렌즈 고객센터 1577-6263</li>
</ul>
",1,2020-01-02,1,342,0,0,NULL,NULL
미니페이스키링 무지,5500,https://t1.daumcdn.net/friends/prod/product/20200410181422865_8809681708142_AW_00.jpg?type=thumb&opt=R255x255@2xa,"<div class=""get-content__IxDescription-sc-4qizrl-2 eZYtwF"">베이직한 페이스 키링이 돌아왔어요.<br>
프렌즈 친구들 그대로의 매력을 잘 나타내 주는 베이직 라인의 페이스 키링!<br>
무난하고 오랫동안 질리지 않게 사용할 수 있는 페이스 타입의 봉제 키링 입니다.</div>

<hr class=""get-content__IxSpace-sc-4qizrl-3 kXxgna"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181342308_8809681708142_BW_00_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181348007_8809681708142_BW_01_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181356345_8809681708142_BW_00.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181359975_8809681708142_BW_01.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181402836_8809681708142_BW_02.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181405969_8809681708142_BW_03.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181409800_8809681708142_BW_04.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181412675_8809681708142_BW_05.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">
","<ul class=""get-content-detail__Ul-puczq5-10 iQElzN"">
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품명 및 모델명 : 미니페이스키링 무지&nbsp;8809681708142</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">KC 인증필 유무 : CB063R3260-20047</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">치수 : 6.5*4*6cm, 19g</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">색상 : 노란색&nbsp;외</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">재질 : 폴리에스터</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">사용연령 : 3세 이상</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">동일모델의 출시년월 : 2020.03</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조자 :&nbsp;토이스토리</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조국 : 중국</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">취급 시 주의사항<br>
	1) 포장은 반드시 부모님(보호자)께서 개봉해 주시고 분리 수거해 주십시오.<br>
	2) 제품 용도 이외에는 사용하지 마십시오.<br>
	3) 만11 세 미만의 어린이가 사용하기에는 부적절합니다.<br>
	4) 건조기 혹은 뜨거운 바람에 말리지 마십시오.<br>
	5) 물에 젖을 경우 그늘에서 말려 주십시오.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품질보증 기준 : 본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거 교환 및 보상을 받으실 수 있습니다.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">A/S 책임자와 전화번호 : 카카오프렌즈 고객센터 1577-6263</li>
</ul>
",2,2020-01-03,0,169,0,0,NULL,NULL
미니페이스키링 튜브,5500,https://t1.daumcdn.net/friends/prod/product/20200410181211982_8809681708159_AW_00.jpg?type=thumb&opt=R255x255@2xa,"<div class=""get-content__IxDescription-sc-4qizrl-2 eZYtwF"">베이직한 페이스 키링이 돌아왔어요.<br>
프렌즈 친구들 그대로의 매력을 잘 나타내 주는 베이직 라인의 페이스 키링!<br>
무난하고 오랫동안 질리지 않게 사용할 수 있는 페이스 타입의 봉제 키링 입니다.</div>

<hr class=""get-content__IxSpace-sc-4qizrl-3 kXxgna"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181049189_8809681708159_BW_00.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181152540_8809681708159_BW_00_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181155524_8809681708159_BW_01.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181158236_8809681708159_BW_02.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181200788_8809681708159_BW_03.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181203295_8809681708159_BW_04.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410181205609_8809681708159_BW_05.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">
","<ul class=""get-content-detail__Ul-puczq5-10 iQElzN"">
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품명 및 모델명 : 미니페이스키링 튜브&nbsp;8809681708159</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">KC 인증필 유무 : CB063R3260-20047</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">치수 : 6*3.5*5.5cm, 17g</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">색상 : 노란색&nbsp;외</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">재질 : 폴리에스터</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">사용연령 : 3세 이상</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">동일모델의 출시년월 : 2020.03</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조자 :&nbsp;토이스토리</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조국 : 중국</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">취급 시 주의사항<br>
	1) 포장은 반드시 부모님(보호자)께서 개봉해 주시고 분리 수거해 주십시오.<br>
	2) 제품 용도 이외에는 사용하지 마십시오.<br>
	3) 만11 세 미만의 어린이가 사용하기에는 부적절합니다.<br>
	4) 건조기 혹은 뜨거운 바람에 말리지 마십시오.<br>
	5) 물에 젖을 경우 그늘에서 말려 주십시오.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품질보증 기준 : 본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거 교환 및 보상을 받으실 수 있습니다.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">A/S 책임자와 전화번호 : 카카오프렌즈 고객센터 1577-6263</li>
</ul>
",3,2020-01-04,1,261,0,0,NULL,NULL
미니페이스키링 리틀라이언,5500,https://t1.daumcdn.net/friends/prod/product/20200410180513548_8809681708166_AW_00.jpg?type=thumb&opt=R255x255@2xa,"<div class=""get-content__IxDescription-sc-4qizrl-2 eZYtwF"">베이직한 페이스 키링이 돌아왔어요.<br>
리틀프렌즈 친구들 그대로의 매력을 잘 나타내 주는 페이스 키링!<br>
무난하고 오랫동안 질리지 않게 사용할 수 있는 페이스 타입의 봉제 키링 입니다.</div>

<hr class=""get-content__IxSpace-sc-4qizrl-3 kXxgna"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410180000157_8809681708166_BW_00_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410180003556_8809681708166_BW_01_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410180007950_8809681708166_BW_02_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410180014993_8809681708166_BW_03_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410180340902_8809681708166_BW_07.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">
","<ul class=""get-content-detail__Ul-puczq5-10 iQElzN"">
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품명 및 모델명 : 미니페이스키링 리틀라이언&nbsp;8809681708166</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">KC 인증필 유무 : CB063R3260-20047</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">치수 : 6*5.5*6cm, 16g</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">색상 : 오렌지&nbsp;외</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">재질 : [표면] 폴리에스터96%, 폴리우레탄4% / [솜] 폴리에스터 100%</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">사용연령 : 3세 이상</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">동일모델의 출시년월 : 2020.03</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조자 :&nbsp;토이스토리</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조국 : 중국</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">취급 시 주의사항<br>
	1) 포장은 반드시 부모님(보호자)께서 개봉해 주시고 분리 수거해 주십시오.<br>
	2) 제품 용도 이외에는 사용하지 마십시오.<br>
	3) 만11 세 미만의 어린이가 사용하기에는 부적절합니다.<br>
	4) 건조기 혹은 뜨거운 바람에 말리지 마십시오.<br>
	5) 물에 젖을 경우 그늘에서 말려 주십시오.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품질보증 기준 : 본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거 교환 및 보상을 받으실 수 있습니다.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">A/S 책임자와 전화번호 : 카카오프렌즈 고객센터 1577-6263</li>
</ul>
",4,2020-01-05,0,21,0,0,NULL,NULL
미니페이스키링 리틀어피치,5500,https://t1.daumcdn.net/friends/prod/product/20200410175800339_8809681708173_AW_00.jpg?type=thumb&opt=R255x255@2xa,"<div class=""get-content__IxDescription-sc-4qizrl-2 eZYtwF"">베이직한 페이스 키링이 돌아왔어요.<br>
리틀프렌즈 친구들 그대로의 매력을 잘 나타내 주는 페이스 키링!<br>
무난하고 오랫동안 질리지 않게 사용할 수 있는 페이스 타입의 봉제 키링 입니다.</div>

<hr class=""get-content__IxSpace-sc-4qizrl-3 kXxgna"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175644294_8809681708173_BW_00.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175652312_8809681708173_BW_01.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175705657_8809681708173_BW_04.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175719098_8809681708173_BW_06.jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175728551_8809681708173_BW_00_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175733000_8809681708173_BW_01_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175735918_8809681708173_BW_02_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175739044_8809681708173_BW_03_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175741567_8809681708173_BW_04_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">

<hr class=""get-content__IxSpace-sc-4qizrl-3 get-content__IxSpaceSmall-sc-4qizrl-4 ehpqVq"">

<img src=""https://t1.kakaocdn.net/friends/prod/product/20200410175751716_8809681708173_BW_05_(1).jpg"" class=""get-content__Img-sc-4qizrl-0 gZPmhL"">
","<ul class=""get-content-detail__Ul-puczq5-10 iQElzN"">
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품명 및 모델명 : 미니페이스키링 리틀어피치&nbsp;8809681708173</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">KC 인증필 유무 : CB063R3260-20047</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">치수 : 6*4.5*6cm, 15g</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">색상 : 핑크&nbsp;외</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">재질 : [표면] 폴리에스터96%, 폴리우레탄4% / [솜] 폴리에스터 100%</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">사용연령 : 3세 이상</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">동일모델의 출시년월 : 2020.03</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조자 :&nbsp;토이스토리</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">제조국 : 중국</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">취급 시 주의사항<br>
	1) 포장은 반드시 부모님(보호자)께서 개봉해 주시고 분리 수거해 주십시오.<br>
	2) 제품 용도 이외에는 사용하지 마십시오.<br>
	3) 만11 세 미만의 어린이가 사용하기에는 부적절합니다.<br>
	4) 건조기 혹은 뜨거운 바람에 말리지 마십시오.<br>
	5) 물에 젖을 경우 그늘에서 말려 주십시오.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">품질보증 기준 : 본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거 교환 및 보상을 받으실 수 있습니다.</li>
	<li class=""get-content-detail__Li-puczq5-8 bhjnSo"">A/S 책임자와 전화번호 : 카카오프렌즈 고객센터 1577-6263</li>
</ul>
",5,2020-01-06,1,224,0,0,NULL,NULL
